Afghanistan,2007,total_electricity,11233,"Kilowatt-hours, million"
Afghanistan,2008,falling_water,394000,"Kilowatt-hours, million"
Afghanistan,2008,hydro,541,"Kilowatt-hours, million"
Afghanistan,2008,thermal_electricity,247,"Kilowatt-hours, million"
Afghanistan,2008,total_electricity,10502,"Kilowatt-hours, million"
Afghanistan,2009,hydro,775,"Kilowatt-hours, million"
Afghanistan,2009,thermal_electricity,114,"Kilowatt-hours, million"
Afghanistan,2009,total_electricity,11420,"Kilowatt-hours, million"
Afghanistan,2010,hydro,767,"Kilowatt-hours, million"
Afghanistan,2010,thermal_electricity,125,"Kilowatt-hours, million"
Afghanistan,2010,total_electricity,15896,"Kilowatt-hours, million"
Afghanistan,2011,hydro,829,"Kilowatt-hours, million"
Afghanistan,2011,thermal_electricity,176,"Kilowatt-hours, million"
Afghanistan,2011,total_electricity,17683,"Kilowatt-hours, million"
Afghanistan,2012,hydro,878,"Kilowatt-hours, million"
Afghanistan,2012,thermal_electricity,144,"Kilowatt-hours, million"
Afghanistan,2012,total_electricity,21389,"Kilowatt-hours, million"
Afghanistan,2013,hydro,803.900024414063,"Kilowatt-hours, million"
Afghanistan,2013,thermal_electricity,218.399993896484,"Kilowatt-hours, million"
Afghanistan,2013,total_electricity,21850.1998596191,"Kilowatt-hours, million"
Afghanistan,2014,hydro,895.299987792969,"Kilowatt-hours, million"
Afghanistan,2014,thermal_electricity,154,"Kilowatt-hours, million"
Afghanistan,2014,total_electricity,24350.6998596191,"Kilowatt-hours, million"
Albania,1990,falling_water,20000,"Kilowatt-hours, million"
Albania,1990,hydro,2801,"Kilowatt-hours, million"
Albania,1990,thermal_electricity,396,"Kilowatt-hours, million"
Albania,1990,total_electricity,25267,"Kilowatt-hours, million"
Albania,1991,hydro,3567,"Kilowatt-hours, million"
Albania,1991,thermal_electricity,185,"Kilowatt-hours, million"
Albania,1991,total_electricity,24769,"Kilowatt-hours, million"
Albania,1992,hydro,3219,"Kilowatt-hours, million"
Albania,1992,thermal_electricity,138,"Kilowatt-hours, million"
Albania,1992,total_electricity,24238,"Kilowatt-hours, million"
Albania,1993,falling_water,20000,"Kilowatt-hours, million"
Albania,1993,hydro,3314,"Kilowatt-hours, million"
Albania,1993,thermal_electricity,170,"Kilowatt-hours, million"
Albania,1993,total_electricity,23946,"Kilowatt-hours, million"
Albania,1994,hydro,3771,"Kilowatt-hours, million"
Albania,1994,thermal_electricity,132,"Kilowatt-hours, million"
Albania,1994,total_electricity,26744,"Kilowatt-hours, million"
Albania,1995,falling_water,20000,"Kilowatt-hours, million"
Albania,1995,hydro,4204,"Kilowatt-hours, million"
Albania,1995,thermal_electricity,210,"Kilowatt-hours, million"
Albania,1995,total_electricity,30269,"Kilowatt-hours, million"
Albania,1996,hydro,5726,"Kilowatt-hours, million"
Albania,1996,thermal_electricity,200,"Kilowatt-hours, million"
Albania,1996,total_electricity,41056,"Kilowatt-hours, million"
Albania,1997,falling_water,13000,"Kilowatt-hours, million"
Albania,1997,hydro,5028,"Kilowatt-hours, million"
Albania,1997,thermal_electricity,156,"Kilowatt-hours, million"
Albania,1997,total_electricity,36528,"Kilowatt-hours, million"
Albania,1998,hydro,4921,"Kilowatt-hours, million"
Albania,1998,thermal_electricity,147,"Kilowatt-hours, million"
Albania,1998,total_electricity,37350,"Kilowatt-hours, million"
Albania,1999,hydro,5284,"Kilowatt-hours, million"
Albania,1999,thermal_electricity,113,"Kilowatt-hours, million"
Albania,1999,total_electricity,41581,"Kilowatt-hours, million"
Albania,2000,hydro,4594,"Kilowatt-hours, million"
Albania,2000,thermal_electricity,144,"Kilowatt-hours, million"
Albania,2000,total_electricity,39084,"Kilowatt-hours, million"
Albania,2001,hydro,3555,"Kilowatt-hours, million"
Albania,2001,thermal_electricity,137,"Kilowatt-hours, million"
Albania,2001,total_electricity,34526,"Kilowatt-hours, million"
Albania,2002,hydro,3512,"Kilowatt-hours, million"
Albania,2002,thermal_electricity,174,"Kilowatt-hours, million"
Albania,2002,total_electricity,37314,"Kilowatt-hours, million"
Albania,2003,hydro,5169,"Kilowatt-hours, million"
Albania,2003,thermal_electricity,61,"Kilowatt-hours, million"
Albania,2003,total_electricity,42672,"Kilowatt-hours, million"
Albania,2004,hydro,5466,"Kilowatt-hours, million"
Albania,2004,thermal_electricity,93,"Kilowatt-hours, million"
Albania,2004,total_electricity,41751,"Kilowatt-hours, million"
Albania,2005,falling_water,40000,"Kilowatt-hours, million"
Albania,2005,hydro,5373,"Kilowatt-hours, million"
Albania,2005,thermal_electricity,70,"Kilowatt-hours, million"
Albania,2005,total_electricity,44187,"Kilowatt-hours, million"
Albania,2006,hydro,5431,"Kilowatt-hours, million"
Albania,2006,thermal_electricity,93,"Kilowatt-hours, million"
Albania,2006,total_electricity,42099,"Kilowatt-hours, million"
Albania,2007,hydro,2874,"Kilowatt-hours, million"
Albania,2007,thermal_electricity,72,"Kilowatt-hours, million"
Albania,2007,total_electricity,33448.9998645782,"Kilowatt-hours, million"
Albania,2008,falling_water,40000,"Kilowatt-hours, million"
Albania,2008,hydro,3796.51000976563,"Kilowatt-hours, million"
Albania,2008,thermal_electricity,0,"Kilowatt-hours, million"
Albania,2008,total_electricity,40529.8902435303,"Kilowatt-hours, million"
Albania,2009,hydro,5230.490234375,"Kilowatt-hours, million"
Albania,2009,thermal_electricity,0.870000004768372,"Kilowatt-hours, million"
Albania,2009,total_electricity,47977.5900560096,"Kilowatt-hours, million"
Albania,2010,hydro,7743.2998046875,"Kilowatt-hours, million"
Albania,2010,thermal_electricity,0.870000004768372,"Kilowatt-hours, million"
Albania,2010,total_electricity,61642.4190164283,"Kilowatt-hours, million"
Albania,2011,hydro,4158,"Kilowatt-hours, million"
Albania,2011,thermal_electricity,59.2999992370605,"Kilowatt-hours, million"
Albania,2011,total_electricity,47401.9598278999,"Kilowatt-hours, million"
Albania,2012,hydro,4725,"Kilowatt-hours, million"
Albania,2012,total_electricity,48811.3300936222,"Kilowatt-hours, million"
Albania,2013,hydro,6956,"Kilowatt-hours, million"
Albania,2013,total_electricity,64019.7806396484,"Kilowatt-hours, million"
Albania,2014,hydro,4724.43017578125,"Kilowatt-hours, million"
Albania,2014,total_electricity,52271.3307991028,"Kilowatt-hours, million"
Algeria,1990,hydro,135,"Kilowatt-hours, million"
Algeria,1990,thermal_electricity,15969,"Kilowatt-hours, million"
Algeria,1990,total_electricity,119536,"Kilowatt-hours, million"
Algeria,1991,hydro,293,"Kilowatt-hours, million"
Algeria,1991,thermal_electricity,17052,"Kilowatt-hours, million"
Algeria,1991,total_electricity,126797,"Kilowatt-hours, million"
Algeria,1992,hydro,199,"Kilowatt-hours, million"
Algeria,1992,thermal_electricity,18087,"Kilowatt-hours, million"
Algeria,1992,total_electricity,134392,"Kilowatt-hours, million"
Algeria,1993,falling_water,12000,"Kilowatt-hours, million"
Algeria,1993,hydro,353,"Kilowatt-hours, million"
Algeria,1993,thermal_electricity,19062,"Kilowatt-hours, million"
Algeria,1993,total_electricity,140498,"Kilowatt-hours, million"
Algeria,1994,hydro,166,"Kilowatt-hours, million"
Algeria,1994,thermal_electricity,19722,"Kilowatt-hours, million"
Algeria,1994,total_electricity,143991,"Kilowatt-hours, million"
Algeria,1995,falling_water,12000,"Kilowatt-hours, million"
Algeria,1995,hydro,193,"Kilowatt-hours, million"
Algeria,1995,thermal_electricity,19521,"Kilowatt-hours, million"
Algeria,1995,total_electricity,145367,"Kilowatt-hours, million"
Algeria,1996,hydro,130,"Kilowatt-hours, million"
Algeria,1996,thermal_electricity,20524,"Kilowatt-hours, million"
Algeria,1996,total_electricity,152314,"Kilowatt-hours, million"
Algeria,1997,falling_water,12000,"Kilowatt-hours, million"
Algeria,1997,hydro,75,"Kilowatt-hours, million"
Algeria,1997,thermal_electricity,21414,"Kilowatt-hours, million"
Algeria,1997,total_electricity,157565,"Kilowatt-hours, million"
Algeria,1998,hydro,100,"Kilowatt-hours, million"
Algeria,1998,thermal_electricity,23515,"Kilowatt-hours, million"
Algeria,1998,total_electricity,170729,"Kilowatt-hours, million"
Algeria,1999,hydro,100,"Kilowatt-hours, million"
Algeria,1999,thermal_electricity,24554,"Kilowatt-hours, million"
Algeria,1999,total_electricity,179786,"Kilowatt-hours, million"
Algeria,2000,hydro,54,"Kilowatt-hours, million"
Algeria,2000,thermal_electricity,25358,"Kilowatt-hours, million"
Algeria,2000,total_electricity,186102,"Kilowatt-hours, million"
Algeria,2001,hydro,69,"Kilowatt-hours, million"
Algeria,2001,thermal_electricity,26555,"Kilowatt-hours, million"
Algeria,2001,total_electricity,195611,"Kilowatt-hours, million"
Algeria,2002,hydro,57,"Kilowatt-hours, million"
Algeria,2002,thermal_electricity,27590,"Kilowatt-hours, million"
Algeria,2002,total_electricity,204422,"Kilowatt-hours, million"
Algeria,2003,hydro,265,"Kilowatt-hours, million"
Algeria,2003,thermal_electricity,29306,"Kilowatt-hours, million"
Algeria,2003,total_electricity,219310,"Kilowatt-hours, million"
Algeria,2004,hydro,251,"Kilowatt-hours, million"
Algeria,2004,thermal_electricity,30999,"Kilowatt-hours, million"
Algeria,2004,total_electricity,231838,"Kilowatt-hours, million"
Algeria,2005,falling_water,12000,"Kilowatt-hours, million"
Algeria,2005,hydro,555,"Kilowatt-hours, million"
Algeria,2005,thermal_electricity,32320,"Kilowatt-hours, million"
Algeria,2005,total_electricity,246176,"Kilowatt-hours, million"
Algeria,2006,hydro,218,"Kilowatt-hours, million"
Algeria,2006,thermal_electricity,35008,"Kilowatt-hours, million"
Algeria,2006,total_electricity,303691,"Kilowatt-hours, million"
Algeria,2007,hydro,226,"Kilowatt-hours, million"
Algeria,2007,thermal_electricity,36970,"Kilowatt-hours, million"
Algeria,2007,total_electricity,320679,"Kilowatt-hours, million"
Algeria,2008,falling_water,12000,"Kilowatt-hours, million"
Algeria,2008,hydro,283,"Kilowatt-hours, million"
Algeria,2008,thermal_electricity,39953,"Kilowatt-hours, million"
Algeria,2008,total_electricity,345674,"Kilowatt-hours, million"
Algeria,2009,hydro,306,"Kilowatt-hours, million"
Algeria,2009,thermal_electricity,38195,"Kilowatt-hours, million"
Algeria,2009,total_electricity,330496,"Kilowatt-hours, million"
Algeria,2010,hydro,174,"Kilowatt-hours, million"
Algeria,2010,thermal_electricity,45560,"Kilowatt-hours, million"
Algeria,2010,total_electricity,394242,"Kilowatt-hours, million"
Algeria,2011,hydro,502,"Kilowatt-hours, million"
Algeria,2011,thermal_electricity,50722,"Kilowatt-hours, million"
Algeria,2011,total_electricity,433837,"Kilowatt-hours, million"
Algeria,2012,hydro,622,"Kilowatt-hours, million"
Algeria,2012,thermal_electricity,56775,"Kilowatt-hours, million"
Algeria,2012,total_electricity,488607,"Kilowatt-hours, million"
Algeria,2013,hydro,330,"Kilowatt-hours, million"
Algeria,2013,thermal_electricity,59560,"Kilowatt-hours, million"
Algeria,2013,total_electricity,510392,"Kilowatt-hours, million"
Algeria,2014,hydro,254,"Kilowatt-hours, million"
Algeria,2014,thermal_electricity,63988,"Kilowatt-hours, million"
Algeria,2014,total_electricity,543498,"Kilowatt-hours, million"
American Samoa,1990,thermal_electricity,100,"Kilowatt-hours, million"
American Samoa,1990,total_electricity,765,"Kilowatt-hours, million"
American Samoa,1991,thermal_electricity,108,"Kilowatt-hours, million"
American Samoa,1991,total_electricity,829,"Kilowatt-hours, million"
American Samoa,1992,thermal_electricity,108,"Kilowatt-hours, million"
American Samoa,1992,total_electricity,813,"Kilowatt-hours, million"
American Samoa,1993,thermal_electricity,122,"Kilowatt-hours, million"
American Samoa,1993,total_electricity,906,"Kilowatt-hours, million"
American Samoa,1994,thermal_electricity,130,"Kilowatt-hours, million"
American Samoa,1994,total_electricity,968,"Kilowatt-hours, million"
American Samoa,1995,thermal_electricity,137,"Kilowatt-hours, million"
American Samoa,1995,total_electricity,1040,"Kilowatt-hours, million"
American Samoa,1996,thermal_electricity,143,"Kilowatt-hours, million"
American Samoa,1996,total_electricity,1080,"Kilowatt-hours, million"
American Samoa,1997,thermal_electricity,150,"Kilowatt-hours, million"
American Samoa,1997,total_electricity,1136,"Kilowatt-hours, million"
American Samoa,1998,thermal_electricity,156,"Kilowatt-hours, million"
American Samoa,1998,total_electricity,1188,"Kilowatt-hours, million"
American Samoa,1999,thermal_electricity,162,"Kilowatt-hours, million"
American Samoa,1999,total_electricity,1234,"Kilowatt-hours, million"
American Samoa,2000,thermal_electricity,169,"Kilowatt-hours, million"
American Samoa,2000,total_electricity,1290,"Kilowatt-hours, million"
American Samoa,2001,thermal_electricity,171,"Kilowatt-hours, million"
American Samoa,2001,total_electricity,1304,"Kilowatt-hours, million"
American Samoa,2002,thermal_electricity,178.600006103516,"Kilowatt-hours, million"
American Samoa,2002,total_electricity,1545.20002746582,"Kilowatt-hours, million"
American Samoa,2003,thermal_electricity,188.300003051758,"Kilowatt-hours, million"
American Samoa,2003,total_electricity,1633.10000896454,"Kilowatt-hours, million"
American Samoa,2004,thermal_electricity,188.100006103516,"Kilowatt-hours, million"
American Samoa,2004,total_electricity,1635.40003395081,"Kilowatt-hours, million"
American Samoa,2005,thermal_electricity,189,"Kilowatt-hours, million"
American Samoa,2005,total_electricity,1642.99999523163,"Kilowatt-hours, million"
American Samoa,2006,thermal_electricity,188.699996948242,"Kilowatt-hours, million"
American Samoa,2006,total_electricity,1641.29999685287,"Kilowatt-hours, million"
American Samoa,2007,thermal_electricity,185.199996948242,"Kilowatt-hours, million"
American Samoa,2007,total_electricity,1605.19996738434,"Kilowatt-hours, million"
American Samoa,2008,thermal_electricity,188.399993896484,"Kilowatt-hours, million"
American Samoa,2008,total_electricity,1638.5999789238,"Kilowatt-hours, million"
American Samoa,2009,thermal_electricity,178.300003051758,"Kilowatt-hours, million"
American Samoa,2009,total_electricity,1551.70001029968,"Kilowatt-hours, million"
American Samoa,2010,thermal_electricity,159.100006103516,"Kilowatt-hours, million"
American Samoa,2010,total_electricity,1387.00002241135,"Kilowatt-hours, million"
American Samoa,2011,thermal_electricity,155,"Kilowatt-hours, million"
American Samoa,2011,total_electricity,1344.39998960495,"Kilowatt-hours, million"
American Samoa,2012,solar_electricity,1.10000002384186,"Kilowatt-hours, million"
American Samoa,2012,thermal_electricity,155.5,"Kilowatt-hours, million"
American Samoa,2012,total_electricity,1349.30000901222,"Kilowatt-hours, million"
American Samoa,2013,solar_electricity,1.10000002384186,"Kilowatt-hours, million"
American Samoa,2013,thermal_electricity,155.341003417969,"Kilowatt-hours, million"
American Samoa,2013,total_electricity,1352.18401169777,"Kilowatt-hours, million"
American Samoa,2014,solar_electricity,1.10000002384186,"Kilowatt-hours, million"
American Samoa,2014,thermal_electricity,155.845001220703,"Kilowatt-hours, million"
American Samoa,2014,total_electricity,1348.99201321602,"Kilowatt-hours, million"
Andorra,1990,hydro,120,"Kilowatt-hours, million"
Andorra,1990,total_electricity,1816,"Kilowatt-hours, million"
Andorra,1991,hydro,120,"Kilowatt-hours, million"
Andorra,1991,total_electricity,1816,"Kilowatt-hours, million"
Andorra,1992,hydro,120,"Kilowatt-hours, million"
Andorra,1992,total_electricity,1816,"Kilowatt-hours, million"
Andorra,1993,hydro,120,"Kilowatt-hours, million"
Andorra,1993,total_electricity,1791.0999956131,"Kilowatt-hours, million"
Andorra,1994,hydro,120,"Kilowatt-hours, million"
Andorra,1994,total_electricity,1832.79998016357,"Kilowatt-hours, million"
Andorra,1995,hydro,124,"Kilowatt-hours, million"
Andorra,1995,total_electricity,1905.70000314713,"Kilowatt-hours, million"
Andorra,1996,hydro,110,"Kilowatt-hours, million"
Andorra,1996,total_electricity,1916.80002379417,"Kilowatt-hours, million"
Andorra,1997,hydro,100,"Kilowatt-hours, million"
Andorra,1997,total_electricity,1947.29999685287,"Kilowatt-hours, million"
Andorra,1998,hydro,90,"Kilowatt-hours, million"
Andorra,1998,total_electricity,2032.20000600815,"Kilowatt-hours, million"
Andorra,1999,hydro,80,"Kilowatt-hours, million"
Andorra,1999,total_electricity,2107.49999094009,"Kilowatt-hours, million"
Andorra,2000,hydro,80,"Kilowatt-hours, million"
Andorra,2000,total_electricity,2202.70001411438,"Kilowatt-hours, million"
Andorra,2001,hydro,80,"Kilowatt-hours, million"
Andorra,2001,total_electricity,2331.10001897812,"Kilowatt-hours, million"
Andorra,2002,hydro,80,"Kilowatt-hours, million"
Andorra,2002,total_electricity,2438.79995727539,"Kilowatt-hours, million"
Andorra,2003,hydro,80,"Kilowatt-hours, million"
Andorra,2003,thermal_electricity,0,"Kilowatt-hours, million"
Andorra,2003,total_electricity,2571.50000572205,"Kilowatt-hours, million"
Andorra,2004,hydro,93,"Kilowatt-hours, million"
Andorra,2004,thermal_electricity,1,"Kilowatt-hours, million"
Andorra,2004,total_electricity,2770.10000753403,"Kilowatt-hours, million"
Andorra,2005,hydro,84,"Kilowatt-hours, million"
Andorra,2005,thermal_electricity,1,"Kilowatt-hours, million"
Andorra,2005,total_electricity,2794.99999094009,"Kilowatt-hours, million"
Andorra,2006,hydro,70,"Kilowatt-hours, million"
Andorra,2006,thermal_electricity,4,"Kilowatt-hours, million"
Andorra,2006,total_electricity,2864.7999753952,"Kilowatt-hours, million"
Andorra,2007,hydro,57,"Kilowatt-hours, million"
Andorra,2007,thermal_electricity,19,"Kilowatt-hours, million"
Andorra,2007,total_electricity,2990.40003490448,"Kilowatt-hours, million"
Andorra,2008,hydro,63,"Kilowatt-hours, million"
Andorra,2008,thermal_electricity,15.6999998092651,"Kilowatt-hours, million"
Andorra,2008,total_electricity,3018.19995164871,"Kilowatt-hours, million"
Andorra,2009,hydro,62,"Kilowatt-hours, million"
Andorra,2009,thermal_electricity,19,"Kilowatt-hours, million"
Andorra,2009,total_electricity,3001.01003170013,"Kilowatt-hours, million"
Andorra,2010,hydro,100,"Kilowatt-hours, million"
Andorra,2010,thermal_electricity,12.6999998092651,"Kilowatt-hours, million"
Andorra,2010,total_electricity,3125.60698547214,"Kilowatt-hours, million"
Andorra,2011,hydro,78.9000015258789,"Kilowatt-hours, million"
Andorra,2011,thermal_electricity,12.3000001907349,"Kilowatt-hours, million"
Andorra,2011,total_electricity,2933.1010055542,"Kilowatt-hours, million"
Andorra,2012,hydro,76.1999969482422,"Kilowatt-hours, million"
Andorra,2012,thermal_electricity,11.6999998092651,"Kilowatt-hours, million"
Andorra,2012,total_electricity,2945.64699888229,"Kilowatt-hours, million"
Andorra,2013,hydro,101.800003051758,"Kilowatt-hours, million"
Andorra,2013,thermal_electricity,12.8999996185303,"Kilowatt-hours, million"
Andorra,2013,total_electricity,2989.65696358681,"Kilowatt-hours, million"
Andorra,2014,hydro,113.400001525879,"Kilowatt-hours, million"
Andorra,2014,thermal_electricity,13.3999996185303,"Kilowatt-hours, million"
Andorra,2014,total_electricity,2976.37899827957,"Kilowatt-hours, million"
Angola,1990,falling_water,150000,"Kilowatt-hours, million"
Angola,1990,hydro,725,"Kilowatt-hours, million"
Angola,1990,thermal_electricity,116,"Kilowatt-hours, million"
Angola,1990,total_electricity,6142,"Kilowatt-hours, million"
Angola,1991,hydro,772,"Kilowatt-hours, million"
Angola,1991,thermal_electricity,162,"Kilowatt-hours, million"
Angola,1991,total_electricity,6774,"Kilowatt-hours, million"
Angola,1992,hydro,840,"Kilowatt-hours, million"
Angola,1992,thermal_electricity,107,"Kilowatt-hours, million"
Angola,1992,total_electricity,6876,"Kilowatt-hours, million"
Angola,1993,falling_water,150000,"Kilowatt-hours, million"
Angola,1993,hydro,890,"Kilowatt-hours, million"
Angola,1993,thermal_electricity,60,"Kilowatt-hours, million"
Angola,1993,total_electricity,6896,"Kilowatt-hours, million"
Angola,1994,hydro,895,"Kilowatt-hours, million"
Angola,1994,thermal_electricity,60,"Kilowatt-hours, million"
Angola,1994,total_electricity,6930,"Kilowatt-hours, million"
Angola,1995,falling_water,150000,"Kilowatt-hours, million"
Angola,1995,hydro,900,"Kilowatt-hours, million"
Angola,1995,thermal_electricity,60,"Kilowatt-hours, million"
Angola,1995,total_electricity,6966,"Kilowatt-hours, million"
Angola,1996,hydro,925,"Kilowatt-hours, million"
Angola,1996,thermal_electricity,103,"Kilowatt-hours, million"
Angola,1996,total_electricity,7456,"Kilowatt-hours, million"
Angola,1997,falling_water,150000,"Kilowatt-hours, million"
Angola,1997,hydro,875,"Kilowatt-hours, million"
Angola,1997,thermal_electricity,271,"Kilowatt-hours, million"
Angola,1997,total_electricity,8683,"Kilowatt-hours, million"
Angola,1998,hydro,1060,"Kilowatt-hours, million"
Angola,1998,thermal_electricity,258,"Kilowatt-hours, million"
Angola,1998,total_electricity,9881,"Kilowatt-hours, million"
Angola,1999,hydro,894,"Kilowatt-hours, million"
Angola,1999,thermal_electricity,441,"Kilowatt-hours, million"
Angola,1999,total_electricity,10009,"Kilowatt-hours, million"
Angola,2000,hydro,912,"Kilowatt-hours, million"
Angola,2000,thermal_electricity,533,"Kilowatt-hours, million"
Angola,2000,total_electricity,10830,"Kilowatt-hours, million"
Angola,2001,hydro,1017,"Kilowatt-hours, million"
Angola,2001,thermal_electricity,621,"Kilowatt-hours, million"
Angola,2001,total_electricity,12280,"Kilowatt-hours, million"
Angola,2002,hydro,1143,"Kilowatt-hours, million"
Angola,2002,thermal_electricity,622,"Kilowatt-hours, million"
Angola,2002,total_electricity,13228,"Kilowatt-hours, million"
Angola,2003,hydro,1241,"Kilowatt-hours, million"
Angola,2003,thermal_electricity,754,"Kilowatt-hours, million"
Angola,2003,total_electricity,14960,"Kilowatt-hours, million"
Angola,2004,hydro,1750,"Kilowatt-hours, million"
Angola,2004,thermal_electricity,490,"Kilowatt-hours, million"
Angola,2004,total_electricity,16794,"Kilowatt-hours, million"
Angola,2005,falling_water,150000,"Kilowatt-hours, million"
Angola,2005,hydro,2219,"Kilowatt-hours, million"
Angola,2005,thermal_electricity,413,"Kilowatt-hours, million"
Angola,2005,total_electricity,19732,"Kilowatt-hours, million"
Angola,2006,hydro,2665,"Kilowatt-hours, million"
Angola,2006,thermal_electricity,641,"Kilowatt-hours, million"
Angola,2006,total_electricity,25595,"Kilowatt-hours, million"
Angola,2007,hydro,2497,"Kilowatt-hours, million"
Angola,2007,thermal_electricity,720,"Kilowatt-hours, million"
Angola,2007,total_electricity,25724,"Kilowatt-hours, million"
Angola,2008,falling_water,150000,"Kilowatt-hours, million"
Angola,2008,hydro,3134,"Kilowatt-hours, million"
Angola,2008,thermal_electricity,1022,"Kilowatt-hours, million"
Angola,2008,total_electricity,33728,"Kilowatt-hours, million"
Angola,2009,hydro,3094,"Kilowatt-hours, million"
Angola,2009,thermal_electricity,1641,"Kilowatt-hours, million"
Angola,2009,total_electricity,38903,"Kilowatt-hours, million"
Angola,2010,hydro,3703,"Kilowatt-hours, million"
Angola,2010,thermal_electricity,1746,"Kilowatt-hours, million"
Angola,2010,total_electricity,45118,"Kilowatt-hours, million"
Angola,2011,hydro,4007,"Kilowatt-hours, million"
Angola,2011,thermal_electricity,1644,"Kilowatt-hours, million"
Angola,2011,total_electricity,46665,"Kilowatt-hours, million"
Angola,2012,hydro,3772,"Kilowatt-hours, million"
Angola,2012,thermal_electricity,2432,"Kilowatt-hours, million"
Angola,2012,total_electricity,51858,"Kilowatt-hours, million"
Angola,2013,hydro,4767,"Kilowatt-hours, million"
Angola,2013,thermal_electricity,3449,"Kilowatt-hours, million"
Angola,2013,total_electricity,68902,"Kilowatt-hours, million"
Angola,2014,hydro,5041,"Kilowatt-hours, million"
Angola,2014,thermal_electricity,4439,"Kilowatt-hours, million"
Angola,2014,total_electricity,79964,"Kilowatt-hours, million"
Anguilla,1990,thermal_electricity,16.7000007629395,"Kilowatt-hours, million"
Anguilla,1990,total_electricity,133.600005149841,"Kilowatt-hours, million"
Anguilla,1991,thermal_electricity,14.5,"Kilowatt-hours, million"
Anguilla,1991,total_electricity,116,"Kilowatt-hours, million"
Anguilla,1992,thermal_electricity,19.5,"Kilowatt-hours, million"
Anguilla,1992,total_electricity,155.999999523163,"Kilowatt-hours, million"
Anguilla,1993,thermal_electricity,27.2000007629395,"Kilowatt-hours, million"
Anguilla,1993,total_electricity,217.600005149841,"Kilowatt-hours, million"
